Round ID,Bet Amount,Total Win/Loss,Valid Bet Amt,Login Name
ugs-2210132572,50,-50,0,sss_zong137
ugs-2210132555,20,-20,0,sss_xu002236
ugs-2210132538,50,-50,0,sss_huajia88
ugs-2210132480,10,-10,0,sss_hualuozhiduo
ugs-2210132497,50,-50,0,sss_bigshowzz
ugs-2210132459,20,-20,0,sss_xu002236
ugs-2210132412,1,5,0,sss_yxl1118
ugs-2210132361,50,0,0,sss_gw522420
ugs-2210132403,50,-50,0,sss_bigshowzz
ugs-2210132413,5,-5,0,sss_qmakcho
ugs-2210132410,20,-20,0,sss_cjw1688
ugs-2210132376,20,-20,0,sss_xu002236
ugs-2210132384,50,-50,0,sss_huajia88
ugs-2210132398,10,-10,0,sss_hualuozhiduo
ugs-2210132354,50,-50,0,sss_zong137
ugs-2210132316,10,-10,0,sss_hualuozhiduo
ugs-2210132320,50,-50,0,sss_bigshowzz
ugs-2210132300,5,-5,0,sss_qmakcho
ugs-2210132307,20,-20,0,sss_xu002236
ugs-2210132278,1,-1,0,sss_yxl1118
ugs-2210132282,1,1.4,0,sss_pengkai0823
ugs-2210132243,20,-20,0,sss_cjw1688
ugs-2210132250,50,-50,0,sss_huajia88
ugs-2210132202,50,-50,0,sss_zong137
ugs-2210132216,50,-50,0,sss_gw522420
ugs-2210132221,50,-50,0,sss_bigshowzz
ugs-2210132222,20,-20,0,sss_xu002236
ugs-2210132163,1,-1,0,sss_yxl1118
ugs-2210132154,1,-1,0,sss_pengkai0823
ugs-2210132184,10,-10,0,sss_hualuozhiduo
ugs-2210132134,20,-20,0,sss_xu002236
ugs-2210132131,50,-50,0,sss_bigshowzz
ugs-2210132132,5,-1,0,sss_qmakcho
ugs-2210132065,1,-1,0,sss_yxl1118
ugs-2210132056,50,-50,0,sss_gw522420
ugs-2210132062,20,-20,0,sss_cjw1688
ugs-2210132057,50,-50,0,sss_zong137
ugs-2210132010,10,-10,0,sss_hualuozhiduo
ugs-2210132020,50,-50,0,sss_bigshowzz
ugs-2210132015,5,-5,0,sss_qmakcho
ugs-2210131989,50,-50,0,sss_huajia88
ugs-2210131957,1,-1,0,sss_pengkai0823
ugs-2210132002,20,-12,0,sss_xu002236
ugs-2210131930,1,-1,0,sss_yxl1118
ugs-2210131927,50,-50,0,sss_bigshowzz
ugs-2210131877,10,-10,0,sss_hualuozhiduo
ugs-2210131888,50,-50,0,sss_gw522420
ugs-2210131891,5,-5,0,sss_qmakcho
ugs-2210131892,20,-20,0,sss_cjw1688
ugs-2210131886,50,-50,0,sss_zong137
ugs-2210131833,50,-50,0,sss_huajia88
ugs-2210131820,1,-1,0,sss_yxl1118
ugs-2210131801,1,-1,0,sss_pengkai0823
ugs-2210131800,50,-50,0,sss_bigshowzz
ugs-2210131748,10,-10,0,sss_hualuozhiduo
ugs-2210131756,20,-20,0,sss_cjw1688
ugs-2210131741,50,-50,0,sss_zong137
ugs-2210131700,5,3,0,sss_qmakcho
ugs-2210131688,1,-1,0,sss_yxl1118
ugs-2210131673,1,-1,0,sss_pengkai0823
ugs-2210131631,10,-10,0,sss_hualuozhiduo
ugs-2210131620,20,-20,0,sss_cjw1688
ugs-2210131642,20,-20,0,sss_xu002236
ugs-2210131627,50,-50,0,sss_zong137
ugs-2210131611,50,-50,0,sss_huajia88
ugs-2210131555,1,-1,0,sss_yxl1118
ugs-2210131577,50,-30,0,sss_bigshowzz
ugs-2210131553,20,-20,0,sss_xu002236
ugs-2210131506,10,-10,0,sss_hualuozhiduo
ugs-2210131486,50,-50,0,sss_bigshowzz
ugs-2210131466,50,-50,0,sss_zong137
ugs-2210131452,20,0,0,sss_cjw1688
ugs-2210131429,20,-20,0,sss_xu002236
ugs-2210131396,50,-50,0,sss_huajia88
ugs-2210131399,50,-50,0,sss_bigshowzz
ugs-2210131380,10,-10,0,sss_hualuozhiduo
ugs-2210131316,50,-50,0,sss_zong137
ugs-2210131320,50,-50,0,sss_bigshowzz
ugs-2210131304,20,-20,0,sss_xu002236
ugs-2210131255,50,-50,0,sss_huajia88
ugs-2210131273,20,-20,0,sss_cjw1688
ugs-2210131248,10,-10,0,sss_hualuozhiduo
ugs-2210131228,50,-50,0,sss_bigshowzz
ugs-2210131184,1,1,0,sss_yxl1118
ugs-2210131200,20,-10,0,sss_xu002236
ugs-2210131213,50,-50,0,sss_zong137
ugs-2210131151,1,-1,0,sss_pengkai0823
ugs-2210131098,1,-1,0,sss_yxl1118
ugs-2210131090,20,0,0,sss_cjw1688
ugs-2210131128,10,-10,0,sss_hualuozhiduo
ugs-2210131054,50,-50,0,sss_huajia88
ugs-2210131072,50,-50,0,sss_zong137
ugs-2210131006,50,10,0,sss_bigshowzz
ugs-2210130963,1,-1,0,sss_yxl1118
ugs-2210131000,10,-10,0,sss_hualuozhiduo
ugs-2210130951,50,-50,0,sss_zong137
ugs-2210130955,20,-20,0,sss_cjw1688
ugs-2210130947,20,-20,0,sss_xu002236
ugs-2210130879,10,-10,0,sss_hualuozhiduo
ugs-2210130908,50,-50,0,sss_bigshowzz
ugs-2210130907,50,-50,0,sss_huajia88
ugs-2210130827,1,-1,0,sss_yxl1118
ugs-2210130868,20,-20,0,sss_xu002236
ugs-2210130783,50,10,0,sss_zong137
ugs-2210130785,20,-20,0,sss_xu002236
ugs-2210130749,20,-20,0,sss_cjw1688
ugs-2210130710,10,-10,0,sss_hualuozhiduo
ugs-2210130697,20,-20,0,sss_xu002236
ugs-2210130683,1,-1,0,sss_yxl1118
ugs-2210130670,50,-50,0,sss_zong137
ugs-2210130646,50,-50,0,sss_huajia88
ugs-2210130630,5,25,0,sss_qmakcho
ugs-2210130609,20,-20,0,sss_xu002236
ugs-2210130564,1,-1,0,sss_yxl1118
ugs-2210130589,20,-20,0,sss_cjw1688
ugs-2210130585,10,-10,0,sss_hualuozhiduo
ugs-2210130530,20,-20,0,sss_xu002236
ugs-2210130524,1,-1,0,sss_pengkai0823
ugs-2210130478,50,-50,0,sss_zong137
ugs-2210130504,5,-5,0,sss_qmakcho
ugs-2210130416,1,-1,0,sss_yxl1118
ugs-2210130448,20,-20,0,sss_xu002236
ugs-2210130453,10,-10,0,sss_hualuozhiduo
ugs-2210130384,1,-1,0,sss_pengkai0823
ugs-2210130330,1,-1,0,sss_yxl1118
ugs-2210130376,5,-5,0,sss_qmakcho
ugs-2210130364,20,-20,0,sss_xu002236
ugs-2210130317,10,-10,0,sss_hualuozhiduo
ugs-2210130324,50,1150,0,sss_aaa0999
ugs-2210130287,20,-20,0,sss_xu002236
ugs-2210130242,50,-50,0,sss_zong137
ugs-2210130233,1,-1,0,sss_yxl1118
ugs-2210130200,1,-1,0,sss_pengkai0823
ugs-2210130199,10,-10,0,sss_hualuozhiduo
ugs-2210130156,50,150,0,sss_huajia88
ugs-2210130187,50,50,0,sss_aaa0999
ugs-2210130189,5,0.5,0,sss_qmakcho
ugs-2210130117,1,-1,0,sss_yxl1118
ugs-2210130126,50,-50,0,sss_zong137
ugs-2210130063,10,-10,0,sss_hualuozhiduo
ugs-2210130108,50,-50,0,sss_aaa0999
ugs-2210130030,50,-50,0,sss_huajia88
ugs-2210130026,50,-50,0,sss_aaa0999
ugs-2210130036,5,-0.5,0,sss_qmakcho
ugs-2210130040,20,-20,0,sss_xu002236
ugs-2210129985,1,-1,0,sss_yxl1118
ugs-2210129996,1,-1,0,sss_pengkai0823
ugs-2210129969,20,-20,0,sss_xu002236
ugs-2210129963,50,-50,0,sss_gw522420
ugs-2210129936,50,-50,0,sss_aaa0999
ugs-2210129912,10,-10,0,sss_hualuozhiduo
ugs-2210129911,5,-5,0,sss_qmakcho
ugs-2210129882,20,-20,0,sss_xu002236
ugs-2210129889,50,-50,0,sss_zong137
ugs-2210129862,1,-1,0,sss_yxl1118
ugs-2210129867,50,-50,0,sss_huajia88
ugs-2210129784,20,-20,0,sss_xu002236
ugs-2210129793,50,-50,0,sss_gw522420
ugs-2210129776,10,-10,0,sss_hualuozhiduo
ugs-2210129751,50,-50,0,sss_zong137
ugs-2210129728,1,-1,0,sss_yxl1118
ugs-2210129721,50,-50,0,sss_aaa0999
ugs-2210129722,5,-5,0,sss_qmakcho
ugs-2210129724,10,170,0,sss_cjw1688
ugs-2210129661,10,-10,0,sss_hualuozhiduo
ugs-2210129679,20,16,0,sss_xu002236
ugs-2210129591,50,-50,0,sss_huajia88
ugs-2210129635,50,-50,0,sss_gw522420
ugs-2210129629,50,-50,0,sss_aaa0999
ugs-2210129627,50,-50,0,sss_zong137
ugs-2210129560,20,-10,0,sss_xu002236
ugs-2210129595,5,-5,0,sss_qmakcho
ugs-2210129548,10,-10,0,sss_cjw1688
ugs-2210129531,50,-50,0,sss_aaa0999
ugs-2210129449,20,-20,0,sss_xu002236
ugs-2210129462,50,-50,0,sss_gw522420
ugs-2210129440,5,-5,0,sss_qmakcho
ugs-2210129426,50,-50,0,sss_aaa0999
ugs-2210129361,50,-50,0,sss_huajia88
ugs-2210129371,1,-1,0,sss_pengkai0823
ugs-2210129357,20,-20,0,sss_xu002236
ugs-2210129314,1,9,0,sss_yxl1118
ugs-2210129324,50,-50,0,sss_aaa0999
ugs-2210129295,5,-5,0,sss_qmakcho
ugs-2210129345,10,-10,0,sss_cjw1688
ugs-2210129281,50,-50,0,sss_gw522420
ugs-2210129243,20,138,0,sss_xu002236
ugs-2210129198,1,-1,0,sss_pengkai0823
ugs-2210129175,1,-1,0,sss_yxl1118
ugs-2210129165,50,-40,0,sss_aaa0999
ugs-2210129174,10,-10,0,sss_cjw1688
ugs-2210129109,1,-1,0,sss_fefefe520
ugs-2210129106,20,-20,0,sss_xu002236
ugs-2210129090,50,-50,0,sss_huajia88
ugs-2210129098,5,-5,0,sss_qmakcho
ugs-2210129072,10,-10,0,sss_cjw1688
ugs-2210129039,1,-1,0,sss_yxl1118
ugs-2210129035,50,0,0,sss_gw522420
ugs-2210129002,1,-1,0,sss_pengkai0823
ugs-2210128920,50,-50,0,sss_huajia88
ugs-2210128909,1,-1,0,sss_fefefe520
ugs-2210128899,5,-5,0,sss_qmakcho
ugs-2210128872,50,-50,0,sss_gw522420
ugs-2210128859,1,-1,0,sss_pengkai0823
ugs-2210128829,1,9,0,sss_yxl1118
ugs-2210128852,10,0,0,sss_cjw1688
ugs-2210128780,50,-50,0,sss_huajia88
ugs-2210128777,5,-5,0,sss_qmakcho
ugs-2210128740,1,-1,0,sss_yxl1118
ugs-2210128729,50,130,0,sss_zong137
ugs-2210128732,1,-1,0,sss_fefefe520
ugs-2210128673,10,-10,0,sss_cjw1688
ugs-2210128713,1,-1,0,sss_pengkai0823
ugs-2210128656,5,-5,0,sss_qmakcho
ugs-2210128612,1,-1,0,sss_yxl1118
ugs-2210128600,50,450,0,sss_gw522420
ugs-2210128603,50,-50,0,sss_zong137
ugs-2210128594,1,-1,0,sss_fefefe520
ugs-2210128581,50,-50,0,sss_huajia88
ugs-2210128569,10,-10,0,sss_cjw1688
ugs-2210128508,1,-1,0,sss_yxl1118
ugs-2210128531,5,-5,0,sss_qmakcho
ugs-2210128446,50,-50,0,sss_gw522420
ugs-2210128408,1,-1,0,sss_yxl1118
ugs-2210128399,5,-5,0,sss_qmakcho
ugs-2210128433,50,-50,0,sss_zong137
ugs-2210128428,50,-50,0,sss_huajia88
ugs-2210128375,20,130,0,sss_xu002236
ugs-2210128376,10,-10,0,sss_cjw1688
ugs-2210128325,1,-1,0,sss_fefefe520
ugs-2210128295,1,-1,0,sss_yxl1118
ugs-2210128284,50,-50,0,sss_gw522420
ugs-2210128247,50,135,0,sss_aaa0999
ugs-2210128282,20,-20,0,sss_xu002236
ugs-2210128267,50,-50,0,sss_zong137
ugs-2210128261,50,-50,0,sss_huajia88
ugs-2210128206,5,-5,0,sss_qmakcho
ugs-2210128157,1,-1,0,sss_yxl1118
ugs-2210128155,1,-1,0,sss_pengkai0823
ugs-2210128189,20,-20,0,sss_xu002236
ugs-2210128181,1,-1,0,sss_fefefe520
ugs-2210128114,50,-50,0,sss_huajia88
ugs-2210128156,50,-50,0,sss_aaa0999
ugs-2210128105,20,-20,0,sss_xu002236
ugs-2210128138,50,-50,0,sss_zong137
ugs-2210128097,10,-10,0,sss_cjw1688
ugs-2210128081,50,-50,0,sss_gw522420
ugs-2210128086,5,-5,0,sss_qmakcho
ugs-2210128044,1,-1,0,sss_yxl1118
ugs-2210128014,20,-20,0,sss_xu002236
ugs-2210128005,1,-1,0,sss_fefefe520
ugs-2210128001,1,-1,0,sss_pengkai0823
ugs-2210128003,50,40,0,sss_aaa0999
ugs-2210127955,50,-50,0,sss_huajia88
ugs-2210127921,50,-50,0,sss_gw522420
ugs-2210127947,5,-5,0,sss_qmakcho
ugs-2210127930,10,-10,0,sss_cjw1688
ugs-2210127928,20,-20,0,sss_xu002236
ugs-2210127904,1,-1,0,sss_yxl1118
ugs-2210127918,50,-50,0,sss_aaa0999
ugs-2210127892,50,-50,0,sss_zong137
ugs-2210127873,1,-1,0,sss_fefefe520
ugs-2210127841,20,-20,0,sss_xu002236
ugs-2210127854,1,-1,0,sss_pengkai0823
ugs-2210127799,1,-1,0,sss_yxl1118
ugs-2210127816,5,-5,0,sss_qmakcho
ugs-2210127803,50,-50,0,sss_huajia88
ugs-2210127754,20,-20,0,sss_xu002236
ugs-2210127744,50,-50,0,sss_gw522420
ugs-2210127709,1,-1,0,sss_yxl1118
ugs-2210127684,20,-20,0,sss_aaa0999
ugs-2210127696,50,-50,0,sss_zong137
ugs-2210127635,1,-1,0,sss_fefefe520
ugs-2210127645,5,-5,0,sss_qmakcho
ugs-2210127667,20,-20,0,sss_xu002236
ugs-2210127608,1,-1,0,sss_yxl1118
ugs-2210127599,20,-20,0,sss_aaa0999
ugs-2210127591,50,-50,0,sss_huajia88
ugs-2210127547,50,-50,0,sss_zong137
ugs-2210127577,50,-50,0,sss_gw522420
ugs-2210127588,20,-20,0,sss_xu002236
ugs-2210127523,1,-1,0,sss_yxl1118
ugs-2210127520,20,-20,0,sss_aaa0999
ugs-2210127510,20,-20,0,sss_xu002236
ugs-2210127482,10,-10,0,sss_cjw1688
ugs-2210127474,5,-5,0,sss_qmakcho
ugs-2210127431,50,-50,0,sss_zong137
ugs-2210127435,20,-20,0,sss_aaa0999
ugs-2210127427,20,-20,0,sss_xu002236
ugs-2210127401,1,-1,0,sss_yxl1118
ugs-2210127411,50,-50,0,sss_gw522420
ugs-2210127353,20,-20,0,sss_xu002236
ugs-2210127316,5,-3.5,0,sss_qmakcho
ugs-2210127291,20,-6,0,sss_aaa0999
ugs-2210127249,1,-1,0,sss_yxl1118
ugs-2210127265,20,-20,0,sss_xu002236
ugs-2210127209,20,-20,0,sss_aaa0999
ugs-2210127192,20,-20,0,sss_xu002236
ugs-2210127195,5,-5,0,sss_qmakcho
ugs-2210127149,1,-1,0,sss_fefefe520
ugs-2210127133,20,-20,0,sss_aaa0999
ugs-2210127098,1,-1,0,sss_yxl1118
ugs-2210127070,10,-10,0,sss_cjw1688
ugs-2210127104,20,-20,0,sss_xu002236
ugs-2210127093,50,-50,0,sss_zong137
ugs-2210127054,50,50,0,sss_huajia88
ugs-2210127047,20,-20,0,sss_aaa0999
ugs-2210127019,5,-1,0,sss_qmakcho
ugs-2210127001,20,8,0,sss_xu002236
ugs-2210126952,10,-10,0,sss_cjw1688
ugs-2210126962,20,-20,0,sss_aaa0999
ugs-2210126921,50,-50,0,sss_huajia88
ugs-2210126885,5,-5,0,sss_qmakcho
ugs-2210126918,20,-20,0,sss_xu002236
ugs-2210126906,1,-1,0,sss_fefefe520
ugs-2210126874,1,5,0,sss_yxl1118
ugs-2210126812,50,-50,0,sss_zong137
ugs-2210126830,20,12,0,sss_aaa0999
ugs-2210126814,20,8,0,sss_xu002236
ugs-2210126756,1,-1,0,sss_yxl1118
ugs-2210126782,10,-10,0,sss_cjw1688
ugs-2210126713,50,-50,0,sss_huajia88
ugs-2210126711,5,-5,0,sss_qmakcho
ugs-2210126737,20,-20,0,sss_xu002236
ugs-2210126723,1,-1,0,sss_fefefe520
ugs-2210126686,50,-50,0,sss_zong137
ugs-2210126641,1,-1,0,sss_yxl1118
ugs-2210126638,20,-20,0,sss_aaa0999
ugs-2210126658,1,23,0,sss_ll1580
ugs-2210126661,20,-20,0,sss_xu002236
ugs-2210126575,20,-20,0,sss_xu002236
ugs-2210126548,1,-1,0,sss_fefefe520
ugs-2210126559,5,-4,0,sss_qmakcho
ugs-2210126496,50,-50,0,sss_huajia88
ugs-2210126488,20,-20,0,sss_xu002236
ugs-2210126443,5,-5,0,sss_qmakcho
ugs-2210126420,1,-1,0,sss_yxl1118
ugs-2210126429,20,38,0,sss_aaa0999
ugs-2210126399,20,-20,0,sss_xu002236
ugs-2210126418,50,50,0,sss_zong137
ugs-2210126367,1,3,0,sss_fefefe520
ugs-2210126320,20,-20,0,sss_xu002236
ugs-2210126344,1,8.6,0,sss_pengkai0823
ugs-2210126342,20,-20,0,sss_aaa0999
ugs-2210126300,1,-1,0,sss_yxl1118
ugs-2210126294,5,-2.5,0,sss_qmakcho
ugs-2210126243,50,-50,0,sss_zong137
ugs-2210126258,20,-20,0,sss_aaa0999
ugs-2210126242,20,-20,0,sss_xu002236
ugs-2210126202,1,-1,0,sss_pengkai0823
ugs-2210126141,50,100,0,sss_huajia88
ugs-2210126163,20,-20,0,sss_aaa0999
ugs-2210126146,20,-20,0,sss_xu002236
ugs-2210126129,5,-5,0,sss_qmakcho
ugs-2210126092,1,-1,0,sss_yxl1118
ugs-2210126067,1,-1,0,sss_pengkai0823
ugs-2210126084,20,-20,0,sss_aaa0999
ugs-2210126072,20,-20,0,sss_xu002236
ugs-2210126068,5,-5,0,sss_fefefe520
ugs-2210126037,50,50,0,sss_zong137
ugs-2210125999,50,-50,0,sss_huajia88
ugs-2210125957,20,-20,0,sss_aaa0999
ugs-2210125977,10,70,0,sss_cjw1688
ugs-2210125982,20,-20,0,sss_xu002236
ugs-2210125875,50,-50,0,sss_huajia88
ugs-2210125910,20,-20,0,sss_xu002236
ugs-2210125913,50,-50,0,sss_zong137
ugs-2210125865,20,-20,0,sss_aaa0999
ugs-2210125825,20,-20,0,sss_xu002236
ugs-2210125790,5,65,0,sss_qmakcho
ugs-2210125737,5,-5,0,sss_fefefe520
ugs-2210125780,20,-20,0,sss_aaa0999
ugs-2210125740,10,-10,0,sss_cjw1688
ugs-2210125744,20,-20,0,sss_xu002236
ugs-2210125765,50,-50,0,sss_zong137
ugs-2210125645,50,-50,0,sss_zong137
ugs-2210125685,20,-20,0,sss_aaa0999
ugs-2210125657,5,-5,0,sss_qmakcho
ugs-2210125642,20,-2,0,sss_xu002236
ugs-2210125611,50,-50,0,sss_huajia88
ugs-2210125574,10,-10,0,sss_cjw1688
ugs-2210125536,5,-5,0,sss_fefefe520
ugs-2210125540,20,-14,0,sss_xu002236
ugs-2210125474,50,-50,0,sss_zong137
ugs-2210125503,5,-5,0,sss_qmakcho
ugs-2210125452,20,-20,0,sss_xu002236
ugs-2210125439,10,-10,0,sss_cjw1688
ugs-2210125405,5,-5,0,sss_fefefe520
ugs-2210125385,5,-5,0,sss_qmakcho
ugs-2210125389,20,-20,0,sss_xu002236
ugs-2210125339,50,-50,0,sss_huajia88
ugs-2210125288,20,-20,0,sss_xu002236
ugs-2210125246,5,-5,0,sss_fefefe520
ugs-2210125249,5,-5,0,sss_qmakcho
ugs-2210125266,10,-10,0,sss_cjw1688
ugs-2210125257,50,-50,0,sss_zong137
ugs-2210125192,20,-20,0,sss_xu002236
ugs-2210125208,50,20,0,sss_bigshowzz
ugs-2210125171,50,-50,0,sss_gw522420
ugs-2210125125,50,-50,0,sss_huajia88
ugs-2210125113,1,-1,0,sss_pengkai0823
ugs-2210125107,5,-5,0,sss_qmakcho
ugs-2210125100,50,-50,0,sss_zong137
ugs-2210125082,5,-5,0,sss_fefefe520
ugs-2210125081,20,138,0,sss_xu002236
ugs-2210125014,50,-50,0,sss_bigshowzz
ugs-2210125001,50,-50,0,sss_gw522420
ugs-2210124915,1,-1,0,sss_pengkai0823
ugs-2210124883,50,-50,0,sss_zong137
ugs-2210124884,50,-50,0,sss_bigshowzz
ugs-2210124895,20,-12,0,sss_xu002236
ugs-2210124807,5,10,0,sss_fefefe520
ugs-2210124819,50,-50,0,sss_gw522420
ugs-2210124782,20,8,0,sss_xu002236
ugs-2210124679,50,-50,0,sss_zong137
ugs-2210124696,20,-20,0,sss_xu002236
ugs-2210124653,5,-5,0,sss_fefefe520
ugs-2210124629,1,-1,0,sss_pengkai0823
ugs-2210124608,50,0,0,sss_huajia88
ugs-2210124614,20,-20,0,sss_xu002236
ugs-2210124579,50,-25,0,sss_bigshowzz
ugs-2210124557,50,0,0,sss_gw522420
ugs-2210124511,5,-5,0,sss_fefefe520
ugs-2210124494,1,-1,0,sss_pengkai0823
ugs-2210124514,20,36,0,sss_xu002236
ugs-2210124503,50,-50,0,sss_zong137
ugs-2210124438,50,-50,0,sss_huajia88
ugs-2210124402,20,40,0,sss_xu002236
ugs-2210124384,50,-50,0,sss_gw522420
ugs-2210124398,50,-50,0,sss_bigshowzz
ugs-2210124302,50,-50,0,sss_huajia88
ugs-2210124313,20,-20,0,sss_xu002236
ugs-2210124242,5,-5,0,sss_fefefe520
ugs-2210124273,1,-1,0,sss_pengkai0823
ugs-2210124271,50,-50,0,sss_bigshowzz
ugs-2210124265,50,-50,0,sss_zong137
ugs-2210124200,20,-10,0,sss_xu002236
ugs-2210124203,50,-50,0,sss_gw522420
ugs-2210124155,50,-50,0,sss_huajia88
ugs-2210124106,5,-5,0,sss_fefefe520
ugs-2210124121,50,-50,0,sss_bigshowzz
ugs-2210124096,20,-18,0,sss_xu002236
ugs-2210124006,50,-50,0,sss_zong137
ugs-2210124009,20,-20,0,sss_xu002236
ugs-2210124007,50,-50,0,sss_huajia88
ugs-2210123956,5,-5,0,sss_fefefe520
ugs-2210123900,20,-20,0,sss_xu002236
ugs-2210123776,5,-5,0,sss_fefefe520
ugs-2210123795,20,-16,0,sss_xu002236
ugs-2210123730,50,-50,0,sss_zong137
ugs-2210123704,20,-20,0,sss_xu002236
ugs-2210123625,5,-5,0,sss_fefefe520
ugs-2210123633,20,-20,0,sss_xu002236
ugs-2210123558,20,-20,0,sss_xu002236
ugs-2210123498,10,-10,0,sss_yuenqing
ugs-2210123470,20,-20,0,sss_xu002236
ugs-2210123419,10,-10,0,sss_fefefe520
ugs-2210123403,20,-20,0,sss_xu002236
ugs-2210123392,50,450,0,sss_huajia88
ugs-2210123322,50,-50,0,sss_gw522420
ugs-2210123263,20,-20,0,sss_yuenqing
ugs-2210123294,20,-18,0,sss_xu002236
ugs-2210123297,10,-10,0,sss_fefefe520
ugs-2210123250,1,11,0,sss_yxl1118
ugs-2210123255,50,-50,0,sss_huajia88
ugs-2210123208,1,1.7,0,sss_pengkai0823
ugs-2210123153,10,-10,0,sss_fefefe520
ugs-2210123138,50,415,0,sss_bigshowzz
ugs-2210123143,20,-20,0,sss_xu002236
ugs-2210123106,50,-50,0,sss_huajia88
ugs-2210123063,1,-1,0,sss_yxl1118
ugs-2210123064,1,-1,0,sss_pengkai0823
ugs-2210123028,10,-10,0,sss_fefefe520
ugs-2210123033,10,650,0,sss_cjw1688
ugs-2210122981,50,-50,0,sss_huajia88
ugs-2210122925,50,795,0,sss_zong137
ugs-2210122913,1,-1,0,sss_pengkai0823
ugs-2210122837,10,-10,0,sss_fefefe520
ugs-2210122853,50,50,0,sss_bigshowzz
ugs-2210122827,10,-10,0,sss_xu002236
ugs-2210122775,50,-50,0,sss_yuenqing
ugs-2210122808,10,-10,0,sss_cjw1688
ugs-2210122812,50,-50,0,sss_huajia88
ugs-2210122749,50,-50,0,sss_zong137
ugs-2210122766,1,-1,0,sss_pengkai0823
ugs-2210122714,50,-50,0,sss_bigshowzz
ugs-2210122636,1,0,0,sss_yxl1118
ugs-2210122666,10,-10,0,sss_cjw1688
ugs-2210122632,50,-50,0,sss_yuenqing
ugs-2210122601,50,-50,0,sss_zong137
ugs-2210122603,1,-1,0,sss_pengkai0823
ugs-2210122575,50,-50,0,sss_bigshowzz
ugs-2210122493,1,-1,0,sss_yxl1118
ugs-2210122482,50,-50,0,sss_bigshowzz
ugs-2210122497,50,-50,0,sss_yuenqing
ugs-2210122455,1,-1,0,sss_pengkai0823
ugs-2210122366,1,-1,0,sss_yxl1118
ugs-2210122351,10,-10,0,sss_cjw1688
ugs-2210122324,50,-50,0,sss_bigshowzz
ugs-2210122302,50,-50,0,sss_yuenqing
ugs-2210122268,1,-1,0,sss_pengkai0823
ugs-2210122288,50,500,0,sss_aaa0999
ugs-2210122171,1,-1,0,sss_yxl1118
ugs-2210122174,50,-50,0,sss_bigshowzz
ugs-2210122196,50,-50,0,sss_yuenqing
ugs-2210122084,10,49,0,sss_xu002236
ugs-2210122099,1,-1,0,sss_pengkai0823
ugs-2210122106,5,51,0,sss_qmakcho
ugs-2210122052,50,-50,0,sss_yuenqing
ugs-2210121989,5,-5,0,sss_qmakcho
ugs-2210121946,1,-1,0,sss_yxl1118
ugs-2210121918,10,-10,0,sss_fefefe520
ugs-2210121809,50,-50,0,sss_yuenqing
ugs-2210121772,10,-10,0,sss_fefefe520
ugs-2210121756,1,-1,0,sss_yxl1118
ugs-2210121635,50,-50,0,sss_yuenqing
ugs-2210121636,50,580,0,sss_zong137
ugs-2210121644,10,-10,0,sss_fefefe520
ugs-2210121557,1,-1,0,sss_yxl1118
ugs-2210121529,50,-50,0,sss_huajia88
ugs-2210121503,10,-10,0,sss_fefefe520
ugs-2210121474,50,-50,0,sss_zong137
ugs-2210121457,50,-50,0,sss_yuenqing
ugs-2210121386,1,-1,0,sss_yxl1118
ugs-2210121407,50,150,0,sss_aaa0999
ugs-2210121358,50,-50,0,sss_huajia88
ugs-2210121355,50,-50,0,sss_zong137
ugs-2210121311,50,-50,0,sss_yuenqing
ugs-2210121306,50,-50,0,sss_aaa0999
ugs-2210121252,1,-1,0,sss_yxl1118
ugs-2210121267,10,10,0,sss_fefefe520
ugs-2210121200,50,-50,0,sss_huajia88
ugs-2210121198,1,-1,0,sss_pengkai0823
ugs-2210121230,50,-50,0,sss_aaa0999
ugs-2210121236,50,-50,0,sss_zong137
ugs-2210121165,50,-50,0,sss_yuenqing
ugs-2210121146,50,-50,0,sss_aaa0999
ugs-2210121060,1,-1,0,sss_yxl1118
ugs-2210121097,10,370,0,sss_cjw1688
ugs-2210121061,50,-50,0,sss_huajia88
ugs-2210121052,50,-50,0,sss_yuenqing
ugs-2210121036,50,-50,0,sss_gw522420
ugs-2210121051,50,-50,0,sss_aaa0999
ugs-2210121007,10,219,0,sss_xu002236
ugs-2210121013,50,-20,0,sss_zong137
ugs-2210121037,5,-5,0,sss_fefefe520
ugs-2210120959,50,-50,0,sss_aaa0999
ugs-2210120983,1,6,0,sss_pengkai0823
ugs-2210120910,50,-50,0,sss_yuenqing
ugs-2210120930,50,30,0,sss_bigshowzz
ugs-2210120917,10,-10,0,sss_cjw1688
ugs-2210120923,50,-50,0,sss_huajia88
ugs-2210120871,5,-5,0,sss_fefefe520
ugs-2210120866,50,-50,0,sss_gw522420
ugs-2210120852,50,-50,0,sss_zong137
ugs-2210120840,1,-1,0,sss_pengkai0823
ugs-2210120821,50,-40,0,sss_aaa0999
ugs-2210120808,50,-50,0,sss_bigshowzz
ugs-2210120752,50,-50,0,sss_huajia88
ugs-2210120722,50,-50,0,sss_aaa0999
ugs-2210120720,5,-5,0,sss_fefefe520
ugs-2210120704,50,-50,0,sss_yuenqing
ugs-2210120711,50,-50,0,sss_gw522420
ugs-2210120686,1,-1,0,sss_pengkai0823
ugs-2210120692,5,24,0,sss_qmakcho
ugs-2210120694,50,-50,0,sss_zong137
