Login Name,MAIN BALANCE
sss_mengfa2012,0
sss_sg2089006593,0.1
sss_baobao86,0
sss_626128,0
sss_yh2yh2,0
sss_momolo3,0
sss_jdtjd5,0
sss_sd3838,0
sss_boy8452,0
sss_wen5430281,0
sss_xhq5678,0
sss_bangzhu,0
sss_qc48250881,0
sss_f86349zsa,0
sss_l810108j,0
sss_chenwen1214,0
sss_duanhengtong,0
sss_xing7679,0
sss_zjl1980,0.1
sss_zhangsenaa1,0
sss_bb_dd0701,0
sss_alenyy,0
sss_hua88a,0
sss_m81039,0
sss_jingshengli,0
sss_woshi3,0
sss_hjiangsheng,0
sss_13855338081,0
sss_109wwjzong,0
sss_tao268shon,0
sss_bbn7787,0
sss_a8c12345678,0
sss_bb2013,0.08
sss_jnh125m,0
sss_dh28rong12,0
sss_khgnn55,0
sss_dfe878df78,0
sss_xingfu1688,0
sss_3077749351,0
sss_s8h333,0
sss_weizihan,0
sss_llf19670228,0
sss_haiou584,0.06
sss_mmhaoni3,0
sss_zhanghui1986,0
sss_wy9898,0
sss_tgyt55awt,0
sss_lhx123456,0
sss_mang5151,0
sss_imfrank,0
sss_lj100200,0
sss_yrx515820,0
sss_sunlei350924,0
sss_martin0712,12.2
sss_xx5708,0
sss_lin150,0
sss_kun9988,0
sss_vnnya1982,0
sss_yk5021533,0
sss_cwj6220,0
sss_a850423a,0
sss_qianlwet,0
sss_lyr888,0
sss_jhxuiyit5,0
sss_xinyou7850,0
sss_fhglis,0
sss_cy5397,0
sss_sdjfog,0
sss_gsdfaf13,0
sss_zzhxufei,0
sss_atang127,0
sss_licw11,0
sss_mddiao123,0
sss_765311730,0
sss_a35666,0
sss_13242653623,0
sss_lyp201298,0
sss_bobo6683,0
sss_gxl8888,0
sss_pp123321pp,0
sss_zhijuan518,0.55
sss_changsw,0
sss_hzx88888,0
sss_stonedong,0
sss_8080tang,0
sss_ygg51088,0
sss_tdtdsd,0
sss_abc3240,0
sss_mj1315060,0.01
sss_ruanjunwewen,0
sss_rsjrub,0
sss_longhu09,0
sss_893388,0
sss_vu747hdg,0
sss_jh1987116,250
sss_qq0429555,0
sss_520wyy123,0.5
sss_yanhong22,0
sss_yh19720224,0
sss_wmh889900,0
sss_qspm83,0
sss_830603,0
sss_aa4777,0.01
sss_zhangxue88,0
sss_pbp5555,0.69
sss_hailiang508,0
sss_wh1314,0
sss_yqq120811,0
sss_hh1399667466,0
sss_xym88888,0
sss_001tyc,0
sss_zh1010,70
sss_liuxiaaa,0
sss_gvjgdsf,0
sss_zhi688,0
sss_zhuyun521,0
sss_ylme05,0
sss_th1147,0
sss_xgy888,0
sss_feng9995,0.17
sss_yangbo123123,0
sss_sf951218,0
sss_258241,0.01
sss_wj7898,0
sss_dian66bb,0
sss_jygzdr,0
sss_nazhang1982,0
sss_qwe6588,0.08
sss_yzy1233,0
sss_fu11228,0
sss_su912420,0
sss_abc520111,0
sss_jhz688888,0
sss_dsdfd57,0
sss_kyxiaolong,0
sss_min713min,0
sss_ffzh35,0
sss_mutong006,0
sss_nzdwssm,0
sss_luying0112,0
sss_buotaotao,0
sss_a198583,0
sss_vie56789,0
sss_ln1466,0
sss_xiao9906,0.7
sss_chen8312,0
sss_yangyang1979,0
sss_13094100862,0
sss_lmj598,0
sss_18221076123,0.2
sss_yzh891003,0
sss_aaa4969,0
sss_lilijie22,0
sss_fhsrgws,0
sss_qingjiejie,0
sss_jk65hgd,0
sss_zizhou,0
sss_pajh182685,0
sss_wj520123,0
sss_wjwhw520,1.2
sss_sjdh7868,0
sss_aaccxx,0
sss_duoduo8a,0
sss_fff9977,53
sss_feilx220,1.05
sss_158208,0.34
sss_zq1823557133,0
sss_bhrdhtt,0
sss_wuzuoliao,0
sss_qq5517,0.7
sss_ahrtyh56,0
sss_pengjingshen,0
sss_ggghaojie,0.25
sss_ztl888999,0
sss_ddssaa11,0
sss_dreamsa,0
sss_wanjia918,0
sss_hzdyc5583,0
sss_jolin1026,0
sss_qggybywqf,0
sss_qiaojing7777,0
sss_419591111,0.65
sss_fxjianhua,20
sss_lc834489800,0
sss_shuaiyidou,0
sss_hhuye58l,0.8
sss_cx257589,0
sss_zhangdebao,0
sss_enjoyyan1988,0
sss_luoweikaka,0
sss_yxj0123js,0
sss_zjg456,0
sss_libing0605,0
sss_qqeadii154,0
sss_halu2017,7.61
sss_ynychd520,0
sss_xmq1999,0
sss_xiongwd,0
sss_kfaahhh90,0
sss_571mll,0
sss_woo6888,0.06
sss_haishuai998,0
sss_peng8888,0
sss_lqz0114,0
sss_yd5625,0
sss_csds8002,0.04
sss_zhuan123,0
sss_fdl506730,0
sss_kellymo,0
sss_hfnwxeerrf,0
sss_bbeil48,0
sss_yanglong1032,0
sss_panrongyan,0.03
sss_lqiuxia,0
sss_yangyang123a,0
sss_jrrk90,0
sss_pitao2018,0
sss_xu986813048,0
sss_hsq88102988,0
sss_jz888889,0
sss_zhai123456,0
sss_18568106776,0
sss_xjing218,0
sss_weijunhdh,0
sss_jjh897,0
sss_kmunhf,0
sss_xiwang666,0
sss_qwsxcv55,0
sss_xdd1234,0
sss_lianmeng123,0
sss_dai123456,0
sss_pyn789,0
sss_games001,0
sss_zc0501,0
sss_yumiao123456,0
sss_yuvezs,0
sss_ly230024,0
sss_liang6663,0
sss_wangxu587,0
sss_yj890523,0.06
sss_peileyu82,0
sss_ww88ww88,0
sss_sun_ya_ya,0
sss_huaezyi,0
sss_198505999999,0
sss_f42r6fd,0
sss_wdezhen,0
sss_may6420,0
sss_liuyang2,0
sss_bfggrdtd,0
sss_yls518,0
sss_jkdaajh5,0
sss_honger88,0
sss_kkk198611,0
sss_7jhg6yhuyh,0
sss_18388198231,0
sss_asd8986,0
sss_88cc88,225.49
sss_lxy77716,0
sss_dakai123,0
sss_qqq4029,0
sss_minl6uo,0
sss_mengfanyu88,0
sss_zhouhua,0
sss_xinqiaoren,0
sss_liuyilong223,0
sss_sius657s,0
sss_qi1970,0
sss_lkxbd_518,0
sss_sskwan,0
sss_wj3272,0
sss_ghczss,0
sss_gjoih2d,0
sss_jiahoo99,0
sss_jh2322rgt,0
sss_bing112,0
sss_15913918722,0
sss_hyz5188,0
sss_bu10tou10,0
sss_15159748191,0
sss_qq20150000,0
sss_shangchun123,0
sss_qwe0987,0
sss_chdrtyr,0
sss_jian1977,29
sss_mxf1111,0
sss_xieyujian,0
sss_csk686868,0
sss_xjj000098,0
sss_m499014456,0
sss_liyi12458,0
sss_jamietea,9
sss_sun2018,0.25
sss_q3h4534lan,0
sss_lll456,0
sss_huihuilang,0
sss_gjh787878,0
sss_dingjunjun,0
sss_h1982817,0
sss_xiaogao173,0.03
sss_nwm118,0
sss_xnmd00,0
sss_zhm6688,0
sss_gtt5188,28
sss_okoooo,98
sss_lmddfxbd7,0
sss_daifei520,0
sss_361090112,0
sss_5560561,0
sss_xiaoxiao20,0
sss_tb920218,0
sss_zhang62shde,0
sss_m98517,0
sss_tjm888,0
sss_qw932168,1.5
sss_nsshuai8866,0
sss_a22540177,0
sss_hanwecn,0
sss_keivnzwkl,0
sss_gsdi1i1,0
sss_h472ff,0
sss_rango1980,0
sss_wpzgdddd,0
sss_dhh0085,0
sss_xz8888,0
sss_zhemmo,0
sss_xuany628,0
sss_daf5588,199
sss_vip0900,0
sss_2255xuefeng,0.86
sss_sreogdsgr,0
sss_wqzwqz,0
sss_ca33600,0
sss_yanan474,0
sss_cvbd73916,0
sss_xhj520,0
sss_zzl5213,0
sss_mg88988,0.99
sss_lalakwok,0
sss_www1717,0
sss_xuehuihui,0
sss_wbm1981913,0
sss_lyj6811,0
sss_lyk8888,0
sss_yll158158,0
sss_cyjing,0
sss_sq1025,0
sss_lxc1314,0
sss_zzb16888,0
sss_w870918,0
sss_wg0506,0
sss_kljh1aya,0
sss_angellqm,0
sss_sdumxrq,0
sss_yangzhi1980,0
sss_qwerliw,0
sss_linjiaye,0
sss_w70www110,0
sss_cxf1203,0
sss_tyxyss,0
sss_po9wuss,0
sss_x251199018w,0.51
sss_liuxubia0,0
sss_jw1027,0
sss_l775421,0
sss_guiywht,0
sss_wen1989,0
sss_hs658er,0
sss_sha666,0
sss_asdw45678,0
sss_candyandsandy,0
sss_yezi1981,0.05
sss_xjq666,346.22
sss_110719,137
sss_yiman1000,0
sss_ct770103a,0
sss_zxc1155,0
sss_klsldwoad,0
sss_vrt4e3fe,0
sss_h092jgdf,0
sss_fhaonikk,0
sss_maydb888,0
sss_sbrand988,0
sss_jia729,0
sss_timothy1009,0
sss_basker312,19.6
sss_zjs198316,0
sss_yanglei555,0
sss_471914527,0
sss_hwzhwz,0
sss_juantao,0
sss_lqq888,0
sss_honey5131,0
sss_hcj1995,0
sss_shengqun,0
sss_yy9516,0
sss_jiufanli,0
sss_yz6051435,1.6
sss_c674cfp,0
sss_bk8888,0
sss_zhangpy225,0
sss_sd4198176,0
sss_zxb8888,0
sss_x2345474500,0.4
sss_kevin2221,0
sss_123123zhang,0
sss_lxb444lxb,0
sss_sun18888,0.95
sss_jiangliwen28,0
sss_dengjr88,0
sss_meishaoguo,0
sss_xip1018,0.51
sss_qgby3256,0
sss_bk12345,0
sss_cyy1226,0
sss_dyw5432,0.2
sss_chengcheng02,0
sss_liyarei,0
sss_chen1999,0
sss_kzj8625,0
sss_hcx1968,0
sss_qq610116,0
sss_changying88,0.9
sss_fukun2017,0
sss_canty88,0.2
sss_zhaoc189,0
sss_gajoh9o,0
sss_sd4542858,258.85
sss_w36219892,0
sss_hfyhfy,0
sss_mmmm115117,0
sss_zhangna88,0
sss_aa515515,0
sss_qq651106,0
sss_mikou822,0
sss_zhouiyan520,0
sss_egrjibf,0
sss_win666,0
sss_65yuxyk,0
sss_ee18186,6
sss_h1967h,97
sss_yyh777,0
sss_changli,0
sss_pt5278,0
sss_czg481,0
sss_dht474,0
sss_wuerpeng,0
sss_edmond1974,0
sss_whb1125,0.79
sss_qiu181818,0
sss_slkiw110,0
sss_g1215688783,0
sss_deh888,0
sss_sun79yy,0
sss_dym0920,0
sss_hyb518,0
sss_yuting852,0
sss_meibo23,0
sss_hytrrt75,0
sss_lin338899,0
sss_lulu888s,0
sss_a49005527,0
sss_benson123,0
sss_wangk9,17
sss_fbgjidu,0
sss_liuyuanliu,0
sss_hh6181,0
sss_pinganzixi,0.3
sss_q88888518,0
sss_mnb1231,0
sss_19861013,0
sss_ljh123,0
sss_shuhua335,0
sss_zhuhui520,0
sss_gftg461,0.38
sss_ait107,0
sss_jj0521,0
sss_x88956wc,0
sss_yuyege888,0
sss_ljy9888,0
sss_jhtyeb,0
sss_wankentom,0
sss_wj1234,0
sss_sss.418,0.04
sss_e8xiaoyu00,0
sss_xrw990,0
sss_cmj567844,0
sss_jiajia48,0
sss_thrh354,0
sss_qqww1233,0.24
sss_studytyc,0
sss_tanhua,0
sss_sc7778,0
sss_bon303mcj,0
sss_cjp666,0
sss_tl20171205,0
sss_tyfjq888,0
sss_li5318,0
sss_zhiquan1966,5
sss_zjx1947,0
sss_xuxiaojun,0
sss_vfcgfjcxz,0
sss_hanii1188,0
sss_gtouqiang1,0
sss_rui1120hui,0.21
sss_zijie8891,0
sss_hku333,279
sss_lm5030,0
sss_357837027,0
sss_lj318640,0
sss_yfj666666,0
sss_snabczx,0
sss_yuns6294,0
sss_dudufei,0
sss_laixunla,0
sss_jjf885009,2.4
sss_j20008,0.3
sss_yameixp,0
sss_haka888,0
sss_2013pu,0
sss_62866455,3.75
sss_nideyikao,20.08
sss_15877871456,0
sss_start4009,0
sss_zhonglin123,0
sss_wangzhe310,0
sss_zmc5288,0
sss_wlj1979,0
sss_tb123b,0
sss_xiaomizi,0.41
sss_sunyong88,0.6
sss_sss123123,0.25
sss_bin6789,0.38
sss_852369,0
sss_sfuwue33,0
sss_lili120513,0
sss_wdc06777,0
sss_mf9834jt,0
sss_fangfang777,0
sss_bb8900,0
sss_yanchun34,0
sss_pp9988,0
sss_ling102333,0
sss_siye2017,0
sss_mozhili1016,0
sss_yy662999,0
sss_banzhankai,0
sss_cccxxxaa,0
sss_yancui11,0
sss_ehjicnir,0
sss_15990219937,0
sss_13579a,0
sss_q1218605,0
sss_dmz1988,0
sss_xuyaoyao,0
sss_dsjhakd,0
sss_zzz126,0
sss_heuqww840,0
sss_838101519,0
sss_dxd1017,0
sss_zxc700,344.82
sss_erwen888,0.75
sss_liududu,0
sss_uk851212,0
sss_wzh111,31
sss_lss1988,0
sss_gui88625,0
sss_mz0316,0.05
sss_jingbao333,0.19
sss_123segespa,0
sss_nickwu,0
sss_yening1109,0
sss_jackp0t,0
sss_hfdhsgs,0
sss_hu7575,0
sss_gajsbyt6,0
sss_ppyf523,0
sss_longfxt,0
sss_liubin777,0
sss_knbv76,0
sss_wt1999,0
sss_kawa8888,13.76
sss_wode0314,0
sss_895bers,0
sss_aa1156,0
sss_yangziwei,0
sss_mimiti009,0
sss_hvfefsh,0
sss_bingweng1234,0
sss_why615000,0
sss_1545ynbfb,0
sss_zhouhaojie16,0
sss_laghkej,0
sss_zhaopo888a,0
sss_cl1984929123,0
sss_15901453722,0.5
sss_yaozhiqiang,0.04
sss_dan520,0
sss_yyfc6868,0
sss_bobo73,0
sss_tongyachun,0
sss_lxjfal,0
sss_wanghesong,0.01
sss_wwexieyongwu,0
sss_kmhtpf,0
sss_15882222663,51
sss_sgx888,0
sss_13513616175,0
sss_cangefa,0
sss_gstrgjty,0
sss_lklkjf22,0
sss_sj1314,0
sss_linlazong,0
sss_vv8v8vv,0
sss_qqwwee112233,0
sss_aini7688888,0
sss_zn617135,0
sss_fy147369,0
sss_18671529899,0
sss_gaolzh1111,0
sss_liulu0113,0
sss_jk2864fd,0
sss_kjopowq,0
sss_555555,0
sss_xiaolong4929,0
sss_bzs188,0
sss_hnxc369,0.02
sss_214818089,0
sss_lsw001,0
sss_cyl9410,0
sss_6668888,0
sss_86309168,0
sss_tsh520,0
sss_youde188,0
sss_zd26ew,0
sss_weiy1990,0
sss_liuyishou1,0.5
sss_ljf12345,0
sss_qlfp1573,0
sss_gua123123,0.48
sss_fl2580,0
sss_hejianhua,0
sss_zxc488,0
sss_hutai809573,0
sss_qsy777,0
sss_jingqing001,0
sss_ben520,0
sss_tanghui0330,0
sss_huangzhangba,0
sss_lxq1008,0
sss_john3333,1509
sss_nana1982,0
sss_mengyi745360,0
sss_d1149079399,0
sss_gkx040724,0
sss_yangxiezi988,75.6
sss_xqy218,28
sss_mnhdgs,0
sss_138572310,0
sss_cxf888,0
sss_wxt8898,0.68
sss_dick_liang,0
sss_w119581668,0
sss_tanghonghua,0
sss_cdy888888,0
sss_daniel777,0
sss_tgr0928,0
sss_xiafang888,0
sss_pugang,0
sss_maomi7007,0
sss_aacc2233,200
sss_xu168886,5
sss_gui65998506,0
sss_sjs888,0
sss_gfgthjfder,0
sss_x4xiuzhu,0
sss_qoanxk28,0
sss_350610808,0.05
sss_qingyd,0
sss_cy0107,0
sss_yuanyou,0
sss_xiao520666,0
sss_rick97410,184
sss_lijun721,0
sss_lemin1204,0
sss_tiantian6808,0
sss_zhangjing,0
sss_ca88888,0
sss_liujierap100,0
sss_fan598,0
sss_q0j886596,0
sss_haidegao,0
sss_keke0513,0
sss_mengfh,0
sss_zgp071135,0
sss_zhang313108,0
sss_cao626chao,0
sss_cqc393,0
sss_ty94862,0
sss_zjr1313,0
sss_minm88,0
sss_cy19820623,0
sss_jianli88,0
sss_huangzhuangl,0
sss_qq624928595,0
sss_uu_bb123,0.2
sss_davidchen998,0.02
sss_sdrgqjydg,0
sss_rain0626,0
sss_wzjwzj789,0
sss_hzscmm999,0.62
sss_flp231521,0
sss_adad5088,0
sss_lanye8,0
sss_ffz810823,0
sss_zuoyulin123,0
sss_wt5988,0
sss_me1520,0
sss_449241969,0
sss_k808080,0.01
sss_dmlwqaz,0
sss_hu594557951,0.2
sss_zrl5987,0
sss_lpworldcu,0
sss_nj1234,0
sss_hq880810,0
sss_ping588,0
sss_hygkjwbkg,0
sss_tbac111,0
sss_ssllshao,0
sss_sfyc677,0
sss_aaa760930,0
sss_arpen1989,0
sss_zhiwei30338,0
sss_achuru,0
sss_yeye01,0.8
sss_yurt999,0
sss_gufuming1014,0
sss_zhaofei1982,0
sss_qwy518,0.06
sss_cjt6668,0
sss_y101022,0
sss_canj888,0
sss_htry3u,0
sss_agang11134,0
sss_321flekg22,0
sss_cg8261,0
sss_jdxmr777,0.47
sss_zhaoshen198554,0
sss_jiuyishitong,0
sss_jy6f54tr,0
sss_yangguien,0
sss_ty0611,0
sss_xyvip2013,0
sss_jwlao59,0
sss_zlpk9p,0
sss_wxmwxm888,7.65
sss_secureas,0
sss_shaojuyuan,0
sss_jinhang,0.9
sss_jiadahe,0
sss_loxps201e,0
sss_lqf1314,0
sss_tt1991,0
sss_chefge23,0
sss_nrh78b,0
sss_hidgroup,0
sss_lushan888,15
sss_god330,200
sss_mndo0007,0
sss_yangguang889,0
sss_cxs3773,0
sss_breeze1029,0
sss_xiankat,0
sss_ab8811,0
sss_139123826,0
sss_qaz5201314,0
sss_gaoxingqi123,0
sss_jingjia13g,0
sss_xler999,0
sss_sss8980,7.1
sss_dei009985,0
sss_mumu1258,7
sss_xin123098,0
sss_zhuyue1965,0
sss_dannadeng,0
sss_cmjdhyyykk88,0.26
sss_shendan123,0
sss_zyr1987,0
sss_4691056,0
sss_yangchao2004,0.44
sss_lzw888,0
sss_888866,0
sss_0916yy,0
sss_qiming456,0
sss_ym2017,0
sss_qinqin88889,0
sss_fhdjcxmz,0
sss_ssossbj2014,0
sss_wangqin789,0
sss_5638218,0
sss_gyb88888,0
sss_aa21131456,8
sss_yxz4168,14
sss_yy1993,0
sss_wxg123456,0.8
sss_pyx61373519,0
sss_bs7845,0
sss_qq133320411,0
sss_wsh22222,0
sss_q5836353,0
sss_zhu926ya,0
sss_f6769098d,0
sss_wei114629,0
sss_tey707,0
sss_jt54dc,0
sss_5237119,0
sss_lioufang,0
sss_ykx961014,0
sss_xcf1976,0
sss_yangzhuang,0
sss_lianglaoye,0
sss_syg315401837,6
sss_itman222,13
sss_da1160109761,0
sss_haorui87315,0
sss_lkj8i9d,0
sss_bfs517d,0
sss_twx123,0
sss_huang197909,0
sss_qq688888,0
sss_sange777,0
sss_ds2888,0
sss_ihnvii,0
sss_xzj8866,0.51
sss_j181935cxz,0
sss_jiahui0507,0
sss_hantao,0
sss_13866476000,28
sss_lyf130,0
sss_qdm1986,0
sss_ky9hyc,0
sss_tt8988,27
sss_hnzzlyz,0
sss_zhoutao8121,0
sss_urewfg,0
sss_ds7414,0
sss_meilili,0
sss_806106451,0
sss_1988binge,0.01
sss_sanmei123,0
sss_gtrenh,0
sss_admin33,0
sss_56gffew,0
sss_bisvder,0
sss_yangliyangli,0.5
sss_haiqiaok,0
sss_17784207750,0
sss_xingtian06,0
sss_tycshoufu777,0
sss_cyj999888,0.83
sss_betfox,0.76
sss_i64gfgf,0
sss_xia223,0
sss_2006828,0
sss_15566647779,0.13
sss_hyn8333,0
sss_sh709857,0
sss_jw767775067,0
sss_huting9311,0
sss_lei1218,0
sss_blblmi,0
sss_ssscj5656,0
sss_pzw2119,0
sss_zcl998,0
sss_lhb810707,0
sss_yysnmm888999,0
sss_1670865877,0
sss_ban131420,0
sss_aabb555,0
sss_oknnn878,0
sss_xueqiu333,0
sss_zhao5788,0
sss_chaoketu,0
sss_fei186,0
sss_sll860912,0
sss_423fde,0
sss_yt55uty1u3,0
sss_lj235101,0
sss_qq5201314qq,0
sss_xiaohai57667,0
sss_lovesship,0
sss_jishen8888,0
sss_shi011hua,0
sss_liuvakwak,0
sss_wjxs7777,0
sss_wrc689995,8.58
sss_adt123,0
sss_fanglan,0
sss_bbnn9988,0
sss_zengweili,0
sss_wy6211,0.05
sss_g13990054550,0
sss_td5811218,0
sss_zhangyin,0
sss_yyy901126,0
sss_xu1752060700,0
sss_shaodan1688,0.25
sss_bocai8ok,0
sss_tt56ai,0
sss_j768nnml,0
sss_qqmm520,0
sss_lyl8888,0
sss_wjj5173,0
sss_liuyongjun8,0
sss_sakkty,0
sss_zgdl1970,0
sss_ailingshu,0
sss_chenyongxian,338.21
sss_humisgg,0
sss_hjdf123456,0
sss_cjr1977,0.01
sss_hong999888,0
sss_18624214441,0
sss_hlj_hjf,0
sss_wang8350,0
sss_changchang.,0
sss_wyx1016,0
sss_zwz999jya,0
sss_15110537555,0
sss_lin86lin,0
sss_hexiny,0.11
sss_gjczwq,0
sss_yuj586gf,0
sss_jyuthg,0
sss_wxjbd1001,0
sss_sbjhdfg,0
sss_zjq618,200
sss_lkkadd,0
sss_cy19820206,0
sss_jz9415,0
sss_824214589,0
sss_zyy303632,0.95
sss_yinye000,0
sss_ly20081118,0
sss_s83743700,0
sss_lili2233,63
sss_clm910419,0
sss_duan307,0
sss_helen0313,0
sss_pengfei117,0
sss_qws550,1.1
sss_15500280029,0
sss_zjrawkk,0
sss_ac8866043,0
sss_guouu58,0
sss_balookk,0
sss_jinrui1963,0
sss_nihao860428,0
sss_li834500,0
sss_qq136136,0
sss_cgf7272,0
sss_hwangsangzhi,0
sss_cfjsrdt,0
sss_19880701,0
sss_zjtc8888,0.12
sss_liu3551683,0
sss_kl188188,10
sss_cccxxx,0
sss_yjn1688,0
sss_jie666444,6.59
sss_longyang0324,0
sss_jj8148,1.48
sss_facai123,0
sss_bxy8818,45.87
sss_bb20128,0
sss_lgf750,0
sss_zhang899,21
sss_zl0710,0
sss_zzrocka,0
sss_q58318,0
sss_xiaog1234,0
sss_665859,0
sss_yang3b,0
sss_zzcc123,0
sss_foujgs55,0
sss_dahang1223,0
sss_c3718085,0
sss_zsy6661,55.54
sss_yqfc777,0
sss_chenlixinliu,0
sss_ms0963,0
sss_linlin98,0
sss_asa666565,0
sss_sunluwei,0.42
sss_sxtygm4567,0
sss_kai112,0
sss_yuyu1318,0
sss_1196317,27.13
sss_578105,3.81
sss_szs2014,0.01
sss_bbnn123,0.3
sss_wyurr77,8
sss_zhang3322,0.26
sss_3327559399,0.73
sss_ling777,521
sss_15898742234,0
sss_zzaiss,0
sss_nfd154dd,0
sss_nn4295024,0
sss_edwc33,0
sss_q397802556,0
sss_gpl888,0
sss_yh0508,0
sss_zy134679,0
sss_feng158,0.02
sss_qqaluo,0
sss_zhuyan2014,0
sss_fdby888888,0
sss_lueang65,0
sss_cddd520,0
sss_gang123456,0
sss_lxc88888,4.02
sss_dolala,0
sss_gvhdfxtyr,0
sss_mohailin,0.49
sss_wen917902,0
sss_p89584,0
sss_woye115,0
sss_dw99237,0
sss_myawya,0
sss_whbqxc777,0.01
sss_chq111,0
sss_z950627,0
sss_dfsyre5w,0
sss_gjt1994,5.05
sss_billwong,0
sss_mansen86,0
sss_lovefb,3.56
sss_aacc116611,0.08
sss_gxl216,0
sss_fangfanghk,0
sss_dsaffaaf,0
sss_yyy2018,0
sss_yudong10,0
sss_luinsga,0
sss_rjq23x,0
sss_lyjdd53521,0
sss_chenyita,0
sss_tongyaoyao,0
sss_liwei7095270,0
sss_tanpeng66,0
sss_dafei123,0
sss_a5406392,0
sss_aaa111bbb,0
sss_123123123,0
sss_zby123,0
sss_feifei228a,0
sss_whybfk,0
sss_fggrgt415,0
sss_tony8899,0
sss_katingche,0
sss_xiumei88,0
sss_tsq123,0
sss_fmhc88,0
sss_weiwei1117,0
sss_mignti,0
sss_d9td8ty9f,0
sss_41789888852,0
sss_zhouliujie,0
sss_yanchen1988,0
sss_chenqiang888,0
sss_ch2329,0
sss_hjlurysti,0
sss_abc1389,0
sss_mvnfnwqfj,0
sss_sunyp5652,0
sss_jh750131,0
sss_sss666nm,0
sss_jlip2015,0.75
sss_l1l1l1l1,0
sss_zhulin520,0
sss_sdjiw87876,0
sss_vbxfgte54,0
sss_ync5811,0
sss_jay515,0
sss_zf850928,0
sss_a19b86,0.53
sss_ding35200,1
sss_xz993242,0
sss_xigua888,21
sss_liuwei5678,0.8
sss_zz1212z8,0
sss_hbbjjj,0
sss_syy6688,0
sss_mnb122113,0
sss_cq0602zj,0
sss_87byps,0
sss_wr198125,0.8
sss_zh123123,81
sss_longfeizzq,0
sss_wwc898,0.4
sss_jhysun,0
sss_xurisongwo,0.97
sss_fdbyxiaochao,0
sss_lichao1968,103.36
sss_huang777sui,0.5
sss_d815666,0
sss_zhenjia87899,0.9
sss_lld0927,0
sss_fei221111,25
sss_jessecazh,0
sss_wangjiexing,0
sss_weifn7fe,0
sss_fengzi88,1
sss_a1234321,0
sss_yioy5584,0
sss_mirandacosm,0
sss_dnw008,0
sss_yang926,0
sss_hxx1314,0
sss_erbao111,0
sss_helenhhx,0
sss_fjkiss,0
sss_msm879hj,0
sss_jjyy167,0
sss_a13545218750,0
sss_zxp666888,0
sss_qshnlkdpe,0
sss_zgl1986,0.6
sss_lxm7591,0
sss_yuchunliang,0.51
sss_exztnq,0
sss_13989810303,0
sss_dadongdong,271
sss_oyshao,0
sss_weizhen113,0
sss_zm890907,0
sss_1965zj,0.18
sss_wshcll,0
sss_cx1985,0
sss_minmin789,0
sss_liangs147,0
sss_nanshao258,0
sss_ljq123456,0
sss_bdnfgwga,0
sss_lulu25888,0
sss_smsmya333,0
sss_yblsjbb2013,0
sss_57935666,5.08
sss_nba153,0
sss_sdf3344yy,0
sss_hanyang1502,0
sss_cl123456789,0
sss_chenlaoshii,0
sss_tofgnrthg,0
sss_agdggfj273,0
sss_ey6306,0
sss_ldssheng,0
sss_shg7643,0
sss_tang1969,0
sss_weishao827,0
sss_gxg0422,0
sss_15759728507,0
sss_bf4s8sdb,0
sss_tyueyrsrew,0
sss_caicai1967,0
sss_gq16888,0
sss_j59176197,42
sss_zzz100,0
sss_yongge1314,0
sss_jkrr244440,0
sss_wwsa5421,0
sss_yinshuai,0
sss_yyh0508,1.03
sss_cao0886,0.01
sss_fengzi5201,0
sss_caolong,16.01
sss_ynn955,0
sss_xx0007,0
sss_junlong1314,0
sss_hui8uy,0
sss_2320hh,0
sss_jszq00888,0
sss_liuran58,0
sss_sj7654,0
sss_xiaobao9933,0
sss_zxc1688,0
sss_aa110843,0
sss_wang89898,0
sss_hsu4er84,0
sss_jionpps,0
sss_bin915z,0
sss_liyang8888,0.81
sss_kp1981,0
sss_18037333678,0
sss_zyx19870617,0
sss_dadang,0
sss_894013701,0
sss_q292551481,0
sss_wangshuai653,0.19
sss_zxh4727888,0
sss_qwe123f,0
sss_ssljh168,0
sss_zhu8xiao3,0
sss_bozai998,0.9
sss_aaa67996799,0.2
sss_kg623913222,0
sss_qinjuyan,0
sss_hjz619,0.16
sss_wzh1314,0
sss_qujinhui66,0
sss_zhaofeifei,0
sss_alex2244,0
sss_zhan840219,0
sss_jiajia0523,0
sss_zfw19831,28
sss_chaochao888,0.09
sss_wzs1118,0
sss_jinhaobin112,0
sss_a768736540,0
sss_li940zhen,0
sss_zy861214,0
sss_sunlaoban,0
sss_h996200,0
sss_wei3336,0
sss_lijin1994,71
sss_mu2016,0
sss_sw060502,0
sss_qqqsss888,0.12
sss_ahong50133,0.18
sss_qwea123qwea,0
sss_m543eds,0
sss_dyc1688,4.08
sss_caoxiao,0
sss_goodlee,0.5
sss_dd2999,0
sss_cnm888,0
sss_liuwei0130,0
sss_jirenqgr,0
sss_zzz7888,0.1
sss_pwk36277,175.51
sss_cyw76868,0
sss_mutong5,0
sss_malenurse456,0
sss_zf0007,0
sss_fghghkuytyz,0
sss_sll12345,0
sss_jiyun1388,0
sss_huanan168,0
sss_clwg123,0.6
sss_ty77912,0
sss_yt246813,0
sss_xx5599,0
sss_yg0425,0.29
sss_yokee890624,0.8
sss_sunzff520,0.53
sss_miaolele,0
sss_io123456,0
sss_wq141748,0
sss_zln128,0
sss_jackpot,0
sss_bjdofkpo0,0
sss_wmenw8,0
